index_label,comment,rank_scores
151,"""leave it to braik to put on a good show. finally he and zorak are living their own lives outside of spac ghost coast to coast. i have to say that i love both of these shows a whole lot. they are completely what started adult swim. brak made it big with an album that came out in the year 2000. it may not have been platinum  but his show was really popular to tons of people out there that love adult swims shows. i have to say that out of all the adult swim shows with no plot  this has to be the one with the most none plot ever made. that is why i like it so much  it is just such a classic in the adult swim history. i believe this is just such a great show  if you don't like it. hey there were tons who hated it and tons who loved it.""",1
149,"""i had never read much about (or even seen stills of) the six-man british comedy group the crazy gang  but my positive experiences with their contemporaries will hay and arthur askey – and especially graham greene’s high praise of the frozen limits itself (“the funniest english picture yet produced…it can bear comparison with safety last and the general”) – made me take the plunge with the bare-bones r2 dvds from network of this and their subsequent film gasbags (1941; see below)  both of which were released earlier this year with virtually no fanfare.<br /><br />a british-made western is a rarity  but a british western spoof is rarer still (carry on cowboy [1965] was still some 25 years away). incidentally  going back to the silent classics mentioned by greene  the film seems to me to be more obviously indebted to the gold rush (1925) and way out west (1937). besides  it also plays like a variation on the “snow white and the seven dwarfs” fairy-tale (which had just been immortalized on the screen via walt disney’s animated masterwork) and where the seventh member is played by ancient comic and frequent will hay foil moore marriott; the gang actually call pretty heroine eileen bell by that name throughout  and there’s even an amusing sequence with the six of them preparing to go to bed and whistling the dwarfs’ song from the disney film! <br /><br />six comedians (three sets of comedy duos: flanagan & allen  nervo & knox and naughton & gold) may be the largest such grouping on film – though not all of their personalities emerge here: my favorites were big bud flanagan (looking a bit like jim backus)  straight man chesney allen and moustached  squeaky-voiced teddy knox; however  bald charlie naughton often took the limelight – since he’s the one on which the others always seemed to pick on. still  it’s marriott who steals the film from his very first scene – where he contrives to impersonate every official in the dilapidated theater of a ghost town!; a very young bernard lee is also notable as the villain of the piece.<br /><br />the ore routine between flanagan and allen actually anticipates abbott and costello’s famous “who’s on first?” (the film  in fact  hinges on a lot of wordplay for its humor – which doesn’t necessarily travel  especially at this juncture). nevertheless  there are several hilarious sequences throughout – a few of which even brought tears to my eyes: the opening scene where the gang are defrocked by a band of angry creditors; their dressing up as indians once they hit the yukon; the gang’s ruse to make everybody rich with the same piece of gold; they all impersonate the sleepwalking marriott to confuse the villains (a gag which may owe its origin to the marx bros.’ hilarious mirror sequence in duck soup [1933]); the spot-on theater sketch which pokes fun at hoary melodramas; the surreal moment when  pursued by the villains  one of the gang climbs a staircase that is part of the painted scenery in the theater; and especially towards the end  when a group of singing mounted police gallop ever so slowly to the gang’s rescue (despite being egged on by the increasingly impatient ranger hero).<br /><br />the thinny soundtrack and the frantic nature of the gags themselves made it hard for me to get all the jokes sometimes – subtitles would certainly have been welcome in this case. the crazy gang only made five films – with the first two also being well-regarded  okay for sound (1937) and alf’s button afloat (1938)  and a much later reunion (though allen had  by this time  bowed out due to ill-health and been replaced by eddie gray) called life is a circus (1960; directed by val guest who  incidentally  co-wrote both gang films i purchased as well as some of the afore-mentioned hay and askey vehicles!).""",1
148,"""i loved it. others have revealed spoilers  but i won't. it was an unusual premise  actually sort of weird  but i went along with it completely. camille was a difficult part to pull off convincingly; maybe that's why some people hated it. but i think sienna was excellent and her acting skills enabled her to nail the part perfectly - without being maudlin or ridiculous. i don't know why she was even interested in a loser like james franco  but married him anyway. i like him as an actor and also thought he did a terrific job. he has nothing to be ashamed of. there have been movies with with similar setups e.g. """"ghost"""". i simply love sienna miller and went along with the situation as written in the script. i feel her great acting talent is vastly underrated  and hope it becomes more recognized by the public. i thought all of the actors played their parts very well  and hope more people get to see the movie. i highly recommend it. i was surprised that my local block buster store had about 10 copies available. i definitely plan to buy it.""",1
147,"""preston waters is off to a bad summer. besides his birthday coming up  nothing else looks promising.<br /><br />first he has to share his own room with his brothers who are going to run a business. they can't do it in their rooms because they don't have enough space. off to a birthday party he only gets $6 tokens while others get $32  $35  and even $50. when one of his birthday cards comes early  he only gets a check made out for $11.<br /><br />going to the bank he learns he needs $200 at least to start an account. leaving the bank  a bully steals the check. pursuing after the kid nearly gets him run over (definately his bike gets ruined) by a criminal named quigley (played by miguel ferrer). quigley's just come from the bank too from giving the owner $1 000 000 to give to this guy tomorrow. quigley starts to write a check for the damage  but only succeeds in writing his name before a police car circles the area. afraid  he gives preston the check  informs him to give it to his dad to finish out.<br /><br />that evening though  preston tells his dad that he doesn't want a new bike  he wants his own room back  better yet his own house. his father confines him to his room for the rest of the evening. moping in his room preston figures things can't get any worse he realizes that he forgot about the check as it's still in his shirt pocket. it's blank.<br /><br />using the computer and after careful consideration  he makes it out for $1 000 000. the next day  while trying to cash it at the bank he's taken to the owner who thinks he's the person he's supposed to give the $1 000 000 and does. he's not though as the real person named juice comes in a moment later.<br /><br />now the three have to track preston down.<br /><br />meanwhile  preston has fun buying all sorts of stuff including his own house and even going on dates with a disguised bank lady who's really and fbi agent (who's trying to track the 3 bad guys down). he makes this person up named mr. macintosh who he works for and even plans a party for him on his birthday.<br /><br />but eventually things catch up (the money runs out  the bad guys get him).<br /><br />overall  a pretty funny flick. miguel ferrer plays his role very good. if you enjoyed him in another stakeout  you'll love him here. he does all sorts of wicked crazy things.<br /><br />rick ducommun (the stressed out boss from ghost in the machine) plays a wonderful friendly chauffeur in this movie.""",1
146,"""a film by almodovar- sends a tingle down my spine every time. the capitalized print which opens the spanish auteur's latest feature instantly induces memories of salacious nuns  gentle necrophiliacs  wisecracking transsexualsand i haven't even got as far as the infant-terrible's critically reviled early work. and after a beautiful opening montage  with the camera roving across a wind-swept graveyard animated by a hoard of widows feverishly scrubbing tombstones  i thought pedro had me again under his wicked spell.<br /><br />yet once my nostalgia had subsided  there was very little to fill its place. for a director who revels in bringing humanity to assassins and rapists  he does a very poor job at finding any emotional depth or endearing quality in his women. penelope cruz is raimunda  a headstrong housewife whose life is complicated by her daughter's accidental killing of her abusive husband. thankfully she lives in almodovar's spain where your friends will quite happily help to dispose of a corpse for the offer of a round of cocktails. add to the melting-pot the ghost of raimunda's mother and a host of other eccentrically warm-hearted matriarchs. """"volver"""" means literally to return  and pedro does appear to be recycling old material. the sub-plot of incest feels as though it were tacked-on as the obligatory """"taboo"""". instead of commenting on or subverting the issue  as with his treatment of paedophilia in bad education  it feels forced and unconvincing amid the film's chick-flick sentimentality. i suggest almodovar call his next film salir (to move on).""",1
145,"""who's got the gold? is (unfortunately) the last of the hanzo the razor films  starring shintaro katsu as the title character - the multi-weapon proficient  authority-bucking samurai officer with the """"unique"""" technique of raping confessions out of unwilling female informants until they """"spill the beans"""" and beg for more...<br /><br />this entry starts with hanzo """"uncovering"""" a woman who poses as a ghost to guard a lake that's filled with bamboo trunks filled with gold stolen from the treasury. this leads to hanzo discovering a loan-sharking scheme and an orgy ring run by a blind monk. the requisite swordplay and rape/interrogation ensue - finalizing in a decent ending for this strange trilogy of films.<br /><br />not quite as strong and enjoyable as the snare (part 2 of the series...)  but still great for fans of samurai sleaze and japanese pinky-style films. 8/10""",1
144,"""galaxy express 999 (ginga tetsudô three-nine). made in 1979. directed by rintaro. based on the original work by leiji matsumoto.<br /><br />what little i know of the history of galaxy express 999  it was first published as a popular manga in 1970's and was created by leiji matsumoto. ge999 is set in the same star wars-type of space universe as matsumoto's other famous space manga: captain harlock. in fact space pirate harlock and other characters from that manga (including queen emeraldas and tochirô oyama) make appearances in ge999. ge999 was a success as a manga and was soon followed by also popular anime series which included over 100 episodes. it was aired in 1978. a year later came this anime film  which isn't a sequel to the series  but summaries the main points of the story in two hours long movie. <br /><br />the story is set in unidentified star wars-type of future where journeying to different planets has become a possibility. people of the future can have themselves mechanical bodies in which they can live hundreds of years  maybe even forever. the protagonist  tetsurô hoshino  is a young boy who witnesses how a cruel count mecha  whose entire body is made of mechanical parts  kills tetsurô's mother. tetsurô swears revenge and is convinced that he can only achieve it by having a mechanical body. to obtain it he must travel to a far-away planet with space train galaxy express 999. however  since tetsurô comes from poverty  he has no money to obtain the expensive ticket. by a chance coincidence he meets a beautiful young woman  maetel  who bears a resemblance to his dead mother. maetel offers a ticket for tetsurô on a condition that she accompanies him on his journey. and so the journey begins<br /><br />i first saw this film last october  about six months from now  and again yesterday. i feel that i must first tell about the thing that bothered me the most in this film: it seems very rushed. then again what can you expect from 2 hours long movie that tries to tell the main points of over 100 episodes long series? whatever the case  the situations change with a fast speed and tetsurô meets other important characters in the story mostly by pure chance. i feel makers should have either left something out or include extra 30 minutes. <br /><br />however  there's no arguing that ge999 has deserved its place as an anime classic. the animation itself  very faithful to the style of matsumoto's manga  is detailed and beautiful to watch. even after almost 30 years of its release the animation has not become """"out of date"""" but puts many later anime films in shame. the music through out the film is enjoyable to listen even if somewhat """"old"""" these day (it was the 70's after all). i have not heard any english dub of this film so i can only comment the japanese audio which is good. voice actors give life to their characters  most memorable ones being masako nozawa (mainly known as the voice of goku through out the entire dragon ball saga) as the excited and young tetsurô  and masako ikeda as the calm and mysterious maetel. the supporting characters are not left in shadows  but also have a life of their own  most memorable to me being waitress claire. <br /><br />the story itself is suitable for both those who are looking for an entertainment for couple of hours  as well as for those who try to find deeper messages. ge999 is an entertaining adventure film but can also be seen as tetsurô's journey from boyhood to manhood. the whole film is told from his point of view  so we are forced to feel what he feels. i think many people can relate to tetsurô  for despite the fantasy elements  he is a very realistic character: young  hot headed  awkward and naive. we follow him as he starts to see differences between humans and machines and come to conclusion whether he wants the mechanical body or not. maetel on the other hand stays as a mystery in the film and even in the end  when she reveals who and what she really is  it doesn't much answer to anything. maetel can be seen as a dream of a growing young man  always close but just out of reach. <br /><br />it's is the strange yet beautiful relationship between tetsurô and maetel that still awakes talking and questions  and fascinates after the decades. people have argued if their relationship is that of a two friends  of mother and son  or of two possible lovers (which wakes a lot of critique since maetel's age is unknown and tetsurô hasn't even reached his puberty yet). without any means to sound deep  i think the best term to describe them is """"soul mates"""". there is no question that the two feel devotion  caring and love for each others  yet it goes beyond that of friendship  family and lovers. i think that if their relationship would be stuffed in any of those categories  it would take something out of the whole film and of the characters. the ending scene  even if you already know what is going to happen  is still very touching and memorable.<br /><br />all in all  despite the rushing of plot and some corny scenes  galaxy express 999 holds its place as an anime classic amongst the films like katsuhiro otomo's akira (1988) and mamoru oshii's ghost in the shell (1995). the film is directed by rintaro  who had previous experience of leiji matsumoto's works as he had worked in captain harlock series. later rinatro directed a wonderful looking metropolis (2001) that also questions the difference between humans and machines. <br /><br />galaxy express 999 (1979) is a classic that should be seen at least once by every anime fan.""",1
143,"""this really is the worst film i have ever seen. ever. period. i actually paid £3.50 to watch this steaming turd of a movie. incredibly dull  poorly acted  dire script  often incoherent and too many scenes that don't seem to have any relevance to the overall film (like when heath ledger's priest partner get's nailed to a wall by a ghost...what was the point in that scene? answers on a postcard please...)<br /><br />i should have got a medal for sticking with this film for it's entire running time. i would rather take a strong kick to the groin than sit through this film again.<br /><br />this should be cast into imdb's bottom 100. hopefully my vote of 1/10 will help it on it's way.""",1
141,"""""""fraidy cat""""  the 4th of these cartoons  is a good one. at least i like it  so i'm surprised that this is getting mixed reviews.<br /><br />this one is more of a macabre story than a funny one  although it has its moments of comedy. the atmosphere is dark and spooky. suspense is another strong element here. as for humor  it's mostly dark humor.<br /><br />in this short  tom listens to a creepy radio show at night and is absolutely terrified because it is about ghosts  something he believes. while tom is scared to death  jerry is watching everything and can't help but laugh the whole time. in fact  jerry quickly finds a way to torture him more and more. with the help of a white shirt and a vacuum cleaner he creates a big """"ghost"""".<br /><br />tom lives the scariest experience of his whole life. although jerry scares tom without a good reason  the way the story is made ends up being funny. plus  once again  there is no violence here because this is one of tom & jerry's oldest cartoons. however  i don't get that joke of tom's 9 lives nearly sucked into the vacuum cleaner.<br /><br />when tom finally finds out that it was all a jerry's scheme and that jerry made a fool out of him  jerry is «caught with the hand in the cookie jar» (he deserves to be discovered). yet  tom shows an incredible patience before reacting. he angrily looks at jerry for about a minute. the funny thing is that jerry invites tom to laugh with him and takes about half a minute to realize that tom is looking at him with a very serious face. jerry tries to be funny  but tom doesn't laugh.<br /><br />overall  this is a different  peculiar and remarkable tom & jerry experience.""",1
140,"""evil behind you  was created for a specific purpose in mind  to shove the writer/directors personal views on who either gets to walk on water or who gets to dance with the devil. sadly it would seem that the creators were so focused on making their point that they took it's power away completely by force feeding their point to the viewer.the way its message is presented almost reminds me of the stories i've heard of the spanish inquisition! from one real christian to another  avoid this like the plague  fear tactics never work when trying to send this kind of message!!<br /><br />the acting was horrible the selection of muslim terrorists was racist and unfair(they're terrorists so they must be muslims). the premise of this was good  the story provided a great conduit for its message  however it was the execution of these ideas that fell short making it very difficult to even separate the message from the messenger so to speak.<br /><br />you'd be better off dusting off your old """"ghost"""" dvd with mr swayze to better receive this message. at least that movie didn't try to shove itself down your throat. or if you like good christian movies with a powerful message  try """"end of the spear""""""",1
139,"""**spoilers** i rented """"tesis"""" (or """"thesis"""" in english) on the strength of director alejandro amenabar's later effort """"the others"""". based on what a brilliantly measured and horrifyingly effective creepfest that film was  i assumed his earlier efforts would be of a similar quality and i was in the mood for some good horror. instead i wound up with the most tedious  preposterous excuse for a lame-brained slasher movie i've seen since the german film """"anatomie"""" (which this one kinda reminded me of).<br /><br />the plot has potential but it's thrown away within the first 20 minutes. it revolves around innocent-n-pretty psychology student angela's (ana torrent - a jessica harper deadringer) thesis on the subject of violence in films. through some far-fetched circumstances too dumb to go into here  she winds up in possession of a 'snuff' tape on which two men torture  mutilate and kill a young girl for the camera. angela  and her horror-buff friend chema (fele martinez) are both shocked yet intrigued by the tape and decide to get to the bottom of who's responsible for it.<br /><br />this leads to... well  nothing.<br /><br />they never really give a reason for why they want to find the girl's killers (since they resolutely refuse to contact the police throughout any of the unfolding events  even when their own lives at risk) and the mystery itself is as limp as graham norton in a room full of bunny girls. there is only one proper 'clue' (the type of camera the killers used is discovered) and that's a) a really weak one and b) wheeled out in the first 20 minutes. the rest of the so-called 'unravelling' just occurs through blind luck  increasingly ridiculous plot twists and a slew of awful  transparent and thoroughly pointless red herrings that are chucked in merely to pad out the running time.<br /><br />seriously - amenabar might know his stuff about ghost stories but he's clearly never read a detective book in his life. the key to a good whodunnit is to have a large cluster of potential suspects and to eliminate them one by one with clever deduction and the gradual discovery of more and more evidence  before moving in for the final twist. in """"tesis""""  *potential spoiler ahead* the killer's identity is guessed correctly by the amateur 'detectives' almost instantly and then we get 100 minutes of the writer trying feebly to throw us off the scent until he runs out of ideas  throws his hands up and says """"ok  ya got me  it was him after all""""! as for any kind of logic or motive behind the crimes - no such luck. you're watching the wrong movie if that's what you're after.<br /><br />the only thing that drags """"tesis"""" down further from just being a dumb  badly written thriller is the way it actually tries to make some ludicrous  muddled-up 'point' about violence in films. i have no idea what stance it's attempting to take on the subject but it seems determined to cram in a ton of misguided  confused psychobabble  in between the rest of the gibberish  and say """"look at me! i'm political!"""". the final scenes  in which the """"point"""" of the movie is supposedly hammered home  are so utterly absurd and puerile  one can't help but wonder if amenabar feels embarrassed now when he watches this. if he doesn't  he certainly should. this is total 'amateur night at the slasher house' stuff.<br /><br />overall i can't believe i wasted two whole hours (it felt like at least six) on this  just hoping something might happen. the urban legend of 'snuff films' (and that is basically all they are  despite the way this film tries to suggest they're some kind of criminal phenomenon sweeping the world!) is an area that can be so tantalisingly exploited in good horror films (""""videodrome"""" anyone?) but it's so easy to step over the line into childlike 'wouldn't it be cool if!' territory with it (ie: """"my little eye"""")... """"tesis"""" hits an all-time low for the 'snuff movie' genre. on every level  this one is better left dead and buried. i'll award it a 1 out of 10  for some nice lighting  but that's all it's getting.""",1
138,"""after a fairly lengthy partially pixelated nude shower scene  we're off to the races for this """"blair witch project""""-esquire horror film about three girlfriends venturing to a desolate cabin deep in the woods to get away from their hectic lives for a girls' weekend out and smoke pot. they meet two guys who seem friendly enough  so they drink and tell ghost stories  until late in the movie some of them get picked off.<br /><br />this is a fairly slow movie  with needlessly drawn out 'suspense' scenes  the bad acting can't carry the myriad of scenes where nothing happens but mindless banter  and the movie as a whole is a dud  a deathly-boring dud at that. nothing at all happens until the last half hour and when it did i was to numb to really care.<br /><br />eye candy: ashley totin shows t&a; evy lutzky gets topless briefly; and jennifer hart shows her right tit <br /><br />my grade: d""",1
137,"""we see a body of dead girl in a morgue with the coroner trying to close the eyes of the girl  but whatever he tries they won't stay open. after this we move into the future and we follow a group of former school friends who hide a terrible secret  but suddenly they start getting picked off one by one in many grisly ways. through flashbacks we learn of this awful suicide of a shy girl who was trying to be one of the group  but she was shut out by them because they dug up her past and found out some weird occurrences. so  is she back from the grave seeking revenge? <br /><br />oh what a great and always spooky story! well  that's what i hoping i could say. and 'hoping' was as good as it got. this is an forgettable  so-so supernatural horror flick that i actually watched before  but i went in thinking it was my first viewing. so to my surprise it hit me when i started picking up on certain things  but like i said it's quite a forgettable mix that it felt like a first viewing again. """"nightmare' is just another type of it's field that adds a 'few' changes to the gruel. oh  please give me something that's a bit more fresh. it doesn't have to be entirely original  but this is one formulaic and at times quite tired j-horror flick. even though it strings along the usual ghost story involving you guessed right an evil looking  vengeful chick spirit.<br /><br />but in spite of my negativity of it being the same old  same old story and jolts. this one kind of entertains when its being grisly and popping in some creepy visuals. the deaths are vividly displayed with bite and some originality. while  the gloomy atmosphere alienates the audience with it's murky lighting. the first scene involving the spirit terrorising one of the girls is one blood-curdling experience  but really when it's not trying to shock you. i found it rather coma inducing and i thought about getting some shut-eye. that might be harsh  but it just didn't go anywhere of any interest between those shock moments. you could say that because the supposed mystery is really not much of one  the unsure story is just simply flat and the characters are a self-centred bunch that you don't really care what happens to them. the disjointed story should have focused more on the spirit than that of these bland characters who have one unconvincing group relationship. it just overplayed its cards by becoming overly muddled and taking too long to get going that when it comes to the climax it's just plain ludicrous. the film's haunting ending is a high point  though.<br /><br />the film looks fine  although it could have done without the snazzy  quick fire editing and the music score was a bit overbearing in playing up the mood. the performances tread a fine line  but gyu-ri kim is strong in the lead role.<br /><br />it's nothing new and it shamelessly steals ideas  but if you can look past that it delivers some nasty thrills. although  i found the handling of it rather lethargic  despite the odd effective chills. a standard effort all round i guess  but still it's equally missable.""",1
136,"""jerk hazer mike(david zelina playing this college frat man as one major bastard you want to see die right away)and his college cronies leave hypoglycemic diabetic sam(caleb roehrig)hanging on a wooden cross along with this scarecrow which is a legendary ghost story. they get po'd at sam who essentially goes into shock and aims a swinging punch at mike that lands across his girlfriend patty(kristina sheldon)instead so leaving the poor guy hanging is his punishment. somehow  sam's soul """"emerges"""" with the inanimate scarecrow who comes from the cross to destroy everyone who left the poor guy there to rot. mike and the gang send the uninitiated dorks back to bring sam down but they are the first to receive a swinging blade across their throats. mike and his posse head for the beach to gulp booze  play volleyball & bicker until the scarecrow arrives to end their little soirée. sam's substitute brother jack(matthew linhardt)is supposed to look out for him  but decides to sleep with new love-interest beth(samantha aisling)instead. so when he receives a cell-phone message from mike concerning how they left sam hanging on the cross while they were off at the beach taking in the sun and sand  jack is frenzied with fear. beth's estranged father is a doctor and he agrees to see after sam's condition after they cut the nearly dead young man down taking him to emergency hospital. returning to the beach to confront mike because of his negligence(..not to mention jack's promise to coach ramsey  played by ufc fighter ken shamrock  regarding no hazing)  jack and beth will face the same straw-stuffed assassin that is bumping off the others. coach ramsey  who was part of a past hazing incident that went awry causing killer-scarecrow-mischief  has to confront some demons himself as he informs the survivors of the group about what they are up against.<br /><br />babes  boobs  and blood..this flick follows the basic slasher guidelines. yet  this flick also carries the typical slasher traits of corny characters  acting  dialogue and overall plot. the flick shows signs of it's low budget particularly in the violence as most of the real action takes place off-screen instead of showing it happening up  close & personal. what appears on screen is mostly the aftermath of the killer's vengeance:one fellow holding his guts  another with a stake(holding up the group's volleyball net) plunged through his chest  blood spatter after a woman gets hit over the head presumably with a large rock  one chick laying dead after the scarecrow hit her with the suv  etc. there is also some dubbing problems where it's clear the sounds of their voices often don't match the movements of their lips..particularly the unintentionally hilarious sequence where ed(travis parker)  wannabe rock star  is singing to his buddies a horrible song they all seem quite impressed with.""",1
135,"""warning!! this review may contain spoilers. the back of the box is misleading. it says all this crap about kids telling ghost stories  which they do  but then it implies that they will all be killed by some killer in the woods. this doesn't happen. the stories they tell are a little interesting  specifically the one with the dog and all that licking  but most are rather boring  monsters in the woods  some mute girl  and the main one  the whole movie.""",1
134,"""1st watched 8/3/2003 - 2 out of 10(dir-brad sykes): mindless 3-d movie about flesh-eating zombies in a 3 story within a movie chronicle. and yes  we get to see zombies eating human flesh parts in 3d!! wow  not!! that has been done time and time again in 2d in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating. that's what made the original zombie classics good. the flesh-eating was just thrown in as an extra. we're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's. the last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well. well  i think i've said enough. watch the classics  not this 3d bore-feast.""",1
131,"""wow  where to begin with this one. well  if you enjoy laughing at the utter failures of filmmakers  then this one is for you. i bought this movie for 5 bucks because i never pass up an opportunity to laugh at b-movie god casper van dien's blunders  and boy was this one of them. it may have been enough that this movie contains the single most lame movie monster ever. this thing  which is supposed to be an indian ghost  looks more like a plastic candy bowl skeleton that you put on your front porch on halloween. he dons a cape that is clearly a garbage bag  complete with what appears to be a bucket-shaped bonnet over his head. at some points this is a man in costume  at others it is clearly a plastic prop placed on top of a horse. this monster has the uncanny ability to see with """"predator"""" vision  a clear rip-off  and can miraculously appear after throwing his spear. sometimes the spear cuts people  sometimes it doesn't. this thing also manages to down a helicopter with a single arrow. wow  this makes a much sense as when the kid blows up a spaceship with a firecracker at the end of """"critters."""" this creature is impervious to bullets  but somehow dies at the end of the movie. at the end of his killing spree  which we never really find out why he is on  he gets blown up. this is an incredible feat  for we had already seen this thing blow up 3 times in the film. but  i guess this last time was the charm. <br /><br />and don't even get me started on the lameness of the other characters. first of all  what delta force unit employs women? last i checked the military still disallows women into combat situations. also  this unit is """"undercover."""" why? what possible reason would they have to be undercover? and they're not even good at it  i guess no one would realize that they were military if they didn't have on uniforms  but they were all carrying machine guns (which incidentally change sound effects throughout the film  at some points sounding like air rifle bb guns  and at others  canons). there is one part when the skeleton man throws some construction workers from a catwalk  and you can clearly see the pad that they fall onto. at another point. michael rooker falls down a hill that is clearly flat ground. they tilted the camera slightly to give the appearance of an incline  but he is clearly pushing himself along in this looooooonnnnnggggggg fall scene. then when he is helped back up the hill  the rope is flat  and when it shows the woman at the """"top"""" of the """"hill"""" the rope goes upward from her grip  not the way it would look if she was pulling someone up a hill. rooker actually has a line that says  """"i'm not going after him  i going after it."""" what? that is quite possibly the dumbest thing i have ever heard  and i watch these bad movies as a hobby. the saddest part about this quote is that you can tell that everyone involved in the writing/production of this film thought that it was so bad-ass. believe it or not  compared to the rest of the dialog  this is good. <br /><br />the acting  bad. the makeup  really bad. these characters either had scars or wounds that liked to change sides of their face. maybe these are alien scars that like to run around on your face. yeah  i think i'll make a movie about that  """"attack of the alien scars that move around on your face."""" that villain would be more intimidating than the skeleton man  and the film would probably be scarier.""",1
130,"""much of """"over her dead body"""" is so painfully unfunny that i was actually squirming in my seat out of embarrassment for the actors.<br /><br />eva longoria proves that she can't carry a film in this terrible romantic comedy  and further  that she doesn't really even have any comedic timing. she's grating and annoying as a ghost who returns to earth to keep a cooky psychic from dating her widower fiancé. the fiancé is played by paul rudd  drippy and charmless  while the psychic is played by lake bell  bringing the movie whatever anemic energy it has. i felt most sorry for bell  as she appears to have some comic abilities and was working overtime in an effort to make the material work. unfortunately  she is up against the insurmountable task of making any movie that features jason biggs tolerable  and she is dragged down with the rest of the cast like leo dicaprio at the end of """"titanic."""" <br /><br />""""over her dead body"""" actually pi**ed me off  because of its laziness and utter lack of effort. i started to think of all the interesting projects that can't get funded because vast amounts of money are being funneled into bland crap like this. seriously  does hollywood think movies like this are good enough? how stupid do they really think the movie-going public is? <br /><br />grade: f""",1
129,"""now don't get me wrong  i do enjoy christmas movies. i love its a wonderful life and i really enjoy the versions of a christmas carol with george c. scott and alistair sim. but this particular movie is awful. i think the i love life song the ghost of christmas present sings is especially painful. albert finney sings fairly well in annie. i don't know whats wrong with him in this movie but it sounds as though someone is trying to sing through a mouthful of dead gerbils. the only thing that saved this movie for us was shutting the sound off and watching the dance numbers accompanied by the south park christmas cd.""",1
128,"""this was my very first """"bollywood"""" movie and i found it in the same way many other recent viewers did -- through """"ghost world"""". having done a little bit of reading up on the film industry of bollywood this week  i understand somewhat why there are seemingly unrelated musical numbers and romance and comedy in a horror film. but """"something for everyone"""" doesn't always add up to a cohesive product.<br /><br />the ultra-groovy musical dance number """"jaan pehechaan ho"""" has captivated the world in a way it probably could not have done in 1965. it's all over the internet now  with many folks scrambling for a good english translation. laxmi chhaya does an amazing job dancing take after take  making it all look fresh  new and fun even when any normal person would be exhausted! she rules! <br /><br />on the beach with miss kitty is a light-weight fun and pretty tune in total contrast to the horror plot. still  i find myself singing it in hindi a week later. i found a rough translation:<br /><br />if you want to live in this life then listen to what i say leave your sorrows behind and join the party take my advice<br /><br />those who want to live live with laughter and singing let your hair down and relax people of this world what do you know? come to me and i'll explain<br /><br />whoever there is who will see me will stop worrying in this world fish swim freely here and there<br /><br />my second favorite number in the film is the butler's dream where mehmood is entranced by miss kitty's dancing. the electric tiki-like idols are just wonderfully tacky as is the entire set of this number. online  i'd seen it described as what would happen if """"liberace threw up""""!! way fun.<br /><br />gumnaam is not a good movie as a whole. that's why i gave it a rating of 3. it's actually a real stinker of a film with some fun  kitschy musical numbers that have nothing really to do with the murder plot.""",1
127,"""in our household  we are enormous fans of a christmas carol and watch virtually every version each christmas  including the old 1938 reginald owen and the modern 1999 patrick stewart. our overall favorite is the 1951 black & white classic  because alastair sim is ebeneezer scrooge and his conversion rings the truest. however  this 1984 rendition has its own unique merits and makes a lovely & entertaining story  quite faithful generally to dickens' novel. (see my comments on the other film adaptations  if interested)<br /><br />first of all  george c. scott can certainly seem pretty crotchety and doesn't make a bad scrooge. i adore his sideburns  his long topcoat & hat. he cuts the finest fashion figure of the lot  and quite a handsome gentleman. however  sometimes it seems scott is enjoying his role as scrooge just a wee bit too much and not taking it quite as seriously as he ought!<br /><br />this rendition has the best overall christmas atmosphere  hopeful and optimistic. somehow you know this story is going to have a happy ending. filmed in the town of shrewsbury  england  it just seems somehow very british. the film has a lovely musical score  with wonderful  lively caroling music throughout all the appropriate portions of the tale. sometimes i could almost smell the chestnuts roasting and the pudding singing in the copper! <br /><br />marley's anguished ghost (with his wonderful jaw dropping scene) and the three spirits are all quite convincing. christmas past is a lovely ethereal lady  christmas present wonderfully giant and jovial  christmas yet to come shrouded and foreboding as always. however  i found scrooge's nephew  fred  a wee bit quiet & grim  not nearly as jolly & hearty as he should be. i like the nephew's wife  whom they've named janet  with her lovely  sprightly period hairstyle. instead of blind man's bluff  they've concocted a game called similes for the nephew's christmas dinner party  which is a cute little touch  scrooge getting right into the spirit of the thing.<br /><br />the cratchits and their somewhat meagre (though much appreciated) christmas dinner are well depicted  with bob (david warner) suitably sympathetic and long-suffering in his miles of scarf. mrs. cratchit is charmingly portrayed by susannah york  who also starred with george c. scott in the wonderful 1970 adaptation of jane eyre. above all  this version has unquestionably the best tiny tim  not only an adorable & endearing little waif but sickly. with those dark circles under his eyes  the frail wee thing looks unlikely to survive the hour!<br /><br />this is a delightful & heartwarming version of the holiday classic. with its festive atmosphere  it's sure to put you in the spirit of the season.""",1
86,with movies like this you know you are going to get the usual jokes concerning ghosts. eva as a ghost is pretty funny. and the other actors also do a good job. it is the direction and the story that is lacking. that could have been overlooked had the jokes worked better. the problem only is that there aren't many jokes. sure i laughed a couple of times. apart from the talking parrot there wasn't an ounce of creativity to be noticed in the movie. i blame the director not using the premise to it's full potential. eva certainly has the comedic skill to show more but did not get the opportunity to do so. overall this movie is ideal for a sunday afternoon. other than that it can be skipped completely.,1
